sentence1,sentence2,similarity,predicted_similarity
The elephant is being ridden by the woman,The elephant is being ridden over a woman,2.5187500000000003,3.0359192
Somebody is playing the piano,The piano is being played by someone,5.0,3.0359192
The piano isn't being played by anyone,The piano is being played by someone,3.75,3.0359192
A man is pushing the buttons of a microwave,The buttons of a microwave are being pushed by a man,4.75,3.0359197
A man is pushing the buttons of a microwave,One man is powering the microwave,3.875,3.0359192
A flute is being played in a lovely way by a girl,A flute is being played by a girl,4.5,3.0359197
The play is about a happy boy playing the piano,A boy is happily playing the piano,2.25,3.0359192
A piano is being played by a man,A piano is being played by a person,4.25,3.0359192
A boy is happily playing the piano,A piano is being played by a person,4.125,3.0359192
A piano is being played by a man,One boy is happily playing a piano,2.75,3.0359192
A cheetah is shaken off by its prey across a field.,A cheetah is quickly running behind its prey.,3.375,3.0359192
A lion is tiring the whole pen by pacing,A lion is pacing tiredly in a pen,3.5,3.0359192
A lion is slowly walking,A lion is tiring the whole pen by pacing,3.875,3.0359192
The loud man is not allowed to play the guitar,A man is playing the guitar loudly,2.0,3.0359192
A man is playing the guitar loudly,A flute isn't being played by a man,1.75,3.0359192
There is no cook slicing some bell peppers,The person is dicing up a pepper which is orange,3.0,3.0359192
Some tofu is being sliced by one woman,Tofu is being sliced by a woman,4.875,3.0359192
"The girl, who is little, is carefully combing her hair into a pony tail","The girl, who is little, is combing her hair into a pony tail.",4.5,3.0359204
One man is sitting steadily on the chair,One man is sitting on the chair,4.25,3.0359192
A man is removing the butter from a piece of bread which is big,A man is spreading butter on a piece of bread which is big,3.875,3.0359206
The man isn't smearing butter on bread ,A man is spreading butter on a piece of bread which is big,3.0,3.0359192
The parrot is talking into the microphone,The parrot is silent in front of the microphone,3.25,3.0359192
The microphone in front of the talking parrot is being muted,The parrot is talking into the microphone,3.75,3.0359192
A parrot is speaking,There is no parrot speaking,3.375,3.0359192
The parrot is talking into the microphone,A parrot is speaking,4.25,3.0359192
A few kittens are eating,Some kittens are eating,4.75,3.0359192
The food on the trays isn't being eaten by the kittens,Some kittens are eating,2.25,3.0359197
A person is singing and playing the guitar,There is no person singing and playing the guitar,3.875,3.0359192
A man is passionately playing a guitar,A person is singing and playing a guitar,4.0,3.0359192
A few animals are out of the water,A few animals are playing in the water,3.25,3.0359192
A few animals are playing in the water,Nobody is playing ping pong,0.0,3.0359192
The windows are being cleaned by a man,The man isn't driving a car,0.875,3.0359192
A chimp is angrily kicking a target,A chimp is missing the target,2.75,3.0359192
The baby is being put into a trash can by a woman,A woman is putting the baby into a trash can,4.875,3.0359197
The kitten is eagerly drinking some milk from the bowl,One small child is filling the cup with water,0.4999999999999999,3.0359192
One small child is drinking water from the cup,The kitten is eagerly drinking some milk from the bowl,0.4999999999999999,3.0359192
A woman is carefully removing her makeup,A woman is putting on makeup carefully,2.25,3.0359192
A woman is putting on makeup carefully,The band is singing loudly,0.0,3.0359192
A woman is putting on makeup carefully,The band is singing ,0.0,3.0359192
"The woman is playing a guitar, which is acoustic, and singing",One person is playing the guitar and singing,4.25,3.0359192
"The woman is playing a guitar, which is acoustic, and singing",A person is playing a guitar and singing,4.625,3.0359192
A girl is playing the guitar,A girl is not playing the guitar,2.875,3.0359192
A girl is playing the guitar,One man is intensely playing a guitar,2.75,3.0359192
A young woman is playing the guitar,The man is intensely playing the guitar,3.0,3.0359192
The horse is being ridden by a man,A man is riding the animal,4.25,3.0359192
A man is riding the horse,A man is riding a motorbike,1.75,3.0359192
The horse is being ridden by a man,A man is riding a motorbike,1.375,3.0359192
The man isn't doing a magic trick,The man is doing a magic trick,3.25,3.0359192
A man is dangerously throwing knives at the tree,The man is doing a magic trick,1.875,3.0359192
The practicing person doesn't like the guitar,The person is practicing the guitar,2.875,3.0359192
The guitar is being played by a girl,The person is practicing the guitar,3.5,3.0359192
The boy is playing in the mud,The boy isn't playing in the mud,3.0,3.0359192
Mud is being thrown to the playing boy,The boy is playing in the mud,3.375,3.0359192
The boy is playing in the mud,There is no cat playing with a device,0.2499999999999999,3.0359192
A lady is cutting up some meat,The woman is eating some cut pieces of raw meat,3.0,3.0359192
A man is ignoring a girl via an internet camera,A boy in his teens is talking to a girl with a webcam,2.75,3.0359197
One man is talking to a girl with an internet camera,The teens are talking to a boy and a girl with a webcam,2.625,3.0359197
Eggs are being strongly whisked in a bowl by a person,A person is strongly whisking eggs in a bowl,4.75,3.0359192
"A woman is beating the man that is keeping two eggs in the bowl, using a wire whisk ",A woman is beating two eggs in a bowl and using a whisk made of wire,2.75,3.0359402
A woman is beating two eggs in a bowl and using a whisk made of wire,A strong person is leaving the whisk in the bowl near the eggs,2.875,3.0359247
The man is granting an interview,A man's white car is being driven away,0.1250000000000001,3.0359192
The man is granting an interview,A white car is being driven by the man,0.2499999999999999,3.0359192
There is no rope being climbed by a man,A rope is being climbed by a man,3.5,3.0359192
A cord is being climbed by a man,A man is slicing the carrot with a machine,0.1250000000000001,3.0359192
There is no cat hungrily drinking milk,The cat is hungrily drinking milk,3.375,3.0359192
The cat isn't licking milk from a saucer,The cat is hungrily drinking milk,4.125,3.0359192
The cat is hungrily drinking milk,A lick of milk sauce is being given to the cat,3.375,3.0359192
A small boy is playing with a dog,The small boy is playing with the dog,5.0,3.0359192
A woman is peeling a potato,The man is slicing some potatoes,2.625,3.0359192
A potato peel is falling over a woman,The man is slicing potatoes,1.5000000000000002,3.0359192
The man is slicing potatoes,A woman is peeling a potato,3.0,3.0359192
A man is taking pictures of a lake,A man is tearing up the pictures of a lake,3.0,3.0359192
The man is setting up the camera and taking sunset pictures at the beach,The man is putting away the camera and walks away from the beach,3.125,3.035924
A man is taking pictures of a lake,The man is setting up the camera and takes pictures of the sunset at the beach,3.5,3.035933
A woman is using a sewing machine,There is no woman using a sewing machine,3.875,3.0359192
A woman is sewing with a machine,A woman is using a sewing machine,4.875,3.0359192
A woman is cracking an egg into a bowl,There is no woman cracking an egg into a bowl,3.5,3.0359192
A woman is cracking an egg into a bowl,The woman is not cracking two eggs into a glass bowl,2.5,3.0359192
The woman is cracking two eggs into a glass bowl,There is no woman cracking an egg into a bowl,3.5,3.0359192
A few men are watching cricket,A few men are playing cricket,3.25,3.0359192
People are playing cricket,A few men are playing cricket,4.625,3.0359192
A man is putting garlic on some bread slices,A man is removing the garlic from some slices of bread,2.70625,3.0359192
A man is putting garlic on some slices of bread,A man is sprinkling seasoning on several sliced and buttered loaves of bread,4.125,3.0359204
A man is sprinkling seasoning on several sliced and buttered loaves of bread,A man is slicing some garlic and putting away the bread,2.5,3.0359201
Two kids are playing in a swimming pool with a green colored crocodile float,Two kids are playing in a swimming pool with a crocodile float that is green,4.75,3.0359318
An inflatable crocodile is being pushed by two kids in a pool,Two kids are pushing an inflatable crocodile in a pool,5.0,3.0359201
Two kids are pushing an inflatable crocodile in a pool,Two kids are pushing past a crocodile in an inflatable pool,2.75,3.03592
Someone is falling off the horse,Someone is falling off a horse,4.75,3.0359192
